AgGridAlpine,Alert,Anchor,Avatar,BreadCrumb,Button,DangerousHtml,DangerousMarkdown,Description,Divider,DocSearch,EChart,Html,Icon,Img,Markdown,MarkdownWithCode,Menu,Message,MobileMenu,Notification,Paragraph,Progress,Skeleton,SkeletonAvatar,SkeletonButton,SkeletonInput,SkeletonParagraph,Statistic,Title
0.02574465237557888,0.025771958753466606,0.01496791746467352,0.023302730172872543,0.013624859973788261,0.014810887165367603,0.021762311458587646,0.03598283976316452,-0.005251571070402861,0.01589941792190075,0.009142688475549221,0.006325839553028345,0.0025270634796470404,0.006374587770551443,0.010842187330126762,0.024094730615615845,0.02840050868690014,0.01755586639046669,0.008420076221227646,0.028695469722151756,0.017610561102628708,0.01712724007666111,0.02882242202758789,0.009788553230464458,0.01749357022345066,0.01486812811344862,0.021343782544136047,0.031804148107767105,0.01983153261244297,0.020128002390265465
-0.010806052945554256,-0.002386740641668439,0.02826150692999363,0.020502686500549316,0.0020675205159932375,0.02058769017457962,0.0007902124780230224,0.022579297423362732,0.02566366270184517,0.01794513314962387,0.006970270536839962,0.0022238472010940313,0.016678618267178535,0.01545658428221941,0.011248338967561722,0.03058401308953762,0.0198050569742918,-0.009177567437291145,0.021919358521699905,0.005015740171074867,-0.009429719299077988,0.027682077139616013,0.007302510552108288,0.021756744012236595,0.02121129259467125,0.005309564992785454,0.008805324323475361,0.030576717108488083,0.017753805965185165,0.007828311063349247
-0.004111605230718851,-0.014116507023572922,-0.01734950579702854,0.01405329816043377,-0.014770875684916973,0.006932163145393133,-0.000518795452080667,-0.01741793379187584,-0.004993972834199667,-0.01436513103544712,0.0056043583899736404,-0.010567144490778446,-0.003274652874097228,0.009196596220135689,-0.003751741023734212,-0.019278695806860924,-0.006990020163357258,0.006471271626651287,-0.011448587290942669,-0.006786000914871693,0.0037361050490289927,-0.014370172284543514,0.005952757783234119,0.013553381897509098,0.019616052508354187,0.0035554219502955675,0.02085685171186924,0.00029492483008652925,-0.0026508911978453398,-0.017763199284672737
-0.010052142664790154,-0.008592957630753517,0.018085632473230362,-0.01547322515398264,-0.004342798143625259,0.001835700822994113,0.010230803862214088,0.03048805333673954,-0.014439244754612446,0.005178216379135847,0.02852628566324711,0.0209966953843832,0.0027516912668943405,-0.007126645650714636,-0.004054633900523186,0.015990404412150383,0.011806314811110497,0.004083982203155756,-0.005805778317153454,-0.0014694161945953965,-0.00430441414937377,0.012671372853219509,-0.021277647465467453,-0.005835483781993389,-0.007374608423560858,-0.004683325532823801,-0.002005206421017647,0.0023423510137945414,0.009192144498229027,0.015629440546035767
-0.01017779391258955,-0.01567886397242546,-0.024191156029701233,-0.012985034845769405,-0.01887240819633007,-0.032350096851587296,-0.0030979125294834375,-0.010242706164717674,-0.0011205526534467936,-0.01824597269296646,-0.01956205815076828,-0.01582319848239422,-0.0007730356883257627,-0.025756198912858963,0.0027725021354854107,-0.009690272621810436,-0.007267063483595848,-0.02908216044306755,-0.0038161957636475563,-0.0104889627546072,-0.01260102353990078,0.009496567770838737,-0.0004107662243768573,-0.014108198694884777,-0.004988506902009249,-0.009932287037372589,-0.007107831072062254,0.008162428624927998,-0.010352804325520992,-0.003703498048707843
0.004474599380046129,-0.013888375833630562,0.009057249873876572,-0.012009664438664913,0.025802120566368103,-0.008094483986496925,0.021524548530578613,0.010436090640723705,0.008854513056576252,0.010619668290019035,0.009046594612300396,0.014997639693319798,0.03782171383500099,-0.0018049393547698855,0.009912856854498386,0.03294110670685768,0.0194924958050251,0.0004850824479945004,-0.00048551245708949864,-0.009103253483772278,0.0017908747540786862,0.019174154847860336,3.915149500244297e-05,0.0019418587908148766,-0.009584962390363216,7.238785474328324e-05,-0.013485266827046871,0.007691912818700075,0.006845747120678425,0.006081891246140003
0.018596462905406952,0.050382521003484726,0.0299935694783926,0.04445566609501839,0.01914048194885254,0.03616417571902275,0.031049055978655815,0.030007926747202873,0.061164144426584244,0.029587658122181892,0.02543753944337368,0.0023476809728890657,0.04020838439464569,0.03758857771754265,0.038715213537216187,0.039139389991760254,0.02509019523859024,0.035476312041282654,0.054377395659685135,0.015196398831903934,0.03682080656290054,0.03960152342915535,0.06024744361639023,0.04171694070100784,0.041314028203487396,0.017750175669789314,0.02172250486910343,0.04669700190424919,0.04261486604809761,0.04474097490310669
-0.002396109513938427,0.018374964594841003,0.009266541339457035,0.004117125179618597,0.000554578029550612,-0.0015720907831564546,0.007237786892801523,-0.0005343077937141061,-0.005694640334695578,0.01271050889045,-0.015649646520614624,0.0017921491526067257,0.010045076720416546,0.007842891849577427,0.02275826781988144,0.021082889288663864,0.011039117351174355,0.010124069638550282,-0.011754154227674007,0.005161604378372431,0.02249380759894848,0.00792308896780014,-0.004374584648758173,0.004118193872272968,-0.0016214336501434445,0.006841493770480156,0.008338683284819126,-0.010815047658979893,-0.0043309829197824,-0.006666296627372503
-0.01006610319018364,0.01041800994426012,0.003713111625984311,0.030203310772776604,0.01775990054011345,0.03407617658376694,-0.0007744781323708594,0.006638420280069113,0.014136996120214462,0.01711782068014145,-0.0045713442377746105,-0.0005860602832399309,0.02044113539159298,0.028205759823322296,0.009967928752303123,0.029609166085720062,-0.0027508996427059174,0.025296151638031006,0.033490173518657684,0.013936663046479225,0.03482821583747864,0.026874450966715813,0.00827848631888628,0.03141319751739502,0.03928618133068085,0.039459798485040665,0.03868391364812851,0.026048853993415833,0.015604435466229916,6.227355333976448e-05
0.013786791823804379,-0.015443818643689156,-0.03775898739695549,-0.019255274906754494,-0.01379240583628416,-0.02120017074048519,-0.023090986534953117,-0.015617459081113338,-0.015167389065027237,-0.031016649678349495,-0.017475439235568047,-0.0028653747867792845,-0.020553449168801308,-0.020957352593541145,-0.035989176481962204,-0.018172897398471832,-0.010108535178005695,-0.03505564108490944,-0.023562632501125336,-0.015037274919450283,-0.024977529421448708,-0.01807411201298237,-0.024807771667838097,-0.019973404705524445,-0.015006077475845814,-7.344000187003985e-05,-0.021506091579794884,-0.01110826712101698,-0.009715157561004162,-0.01712443120777607
-0.01123187318444252,-0.023449163883924484,-0.021333251148462296,-0.004170206841081381,-0.030265551060438156,-0.024151211604475975,-0.017594465985894203,-0.0026690384838730097,-0.023053331300616264,-0.019885553047060966,-0.019287504255771637,-0.020157378166913986,-0.013744416646659374,-0.033491652458906174,-0.01663157157599926,-0.0006724809063598514,-0.010563170537352562,-0.029390649870038033,-0.029524588957428932,-0.03479524701833725,-0.0056199440732598305,-0.007783843204379082,-0.03159114718437195,-0.0016372048994526267,0.00017141655553132296,-0.008969360031187534,-0.00012691045412793756,-0.006324688903987408,-0.009278119541704655,-0.03066088631749153
0.03199931979179382,0.019149228930473328,0.004550275858491659,0.012719628401100636,0.00017372450383845717,-0.001614720793440938,0.030377725139260292,0.016444344073534012,0.00043104783981107175,-0.00030648120446130633,0.0025842508766800165,0.04535066336393356,0.011238412000238895,0.006646761205047369,0.014180893078446388,0.01591765508055687,0.02975020743906498,-0.0009140758775174618,-0.005832939874380827,0.00456157186999917,0.010685611516237259,-0.00880033802241087,-0.013096066191792488,-0.01351375225931406,0.003371297847479582,-0.016039801761507988,-0.0062658474780619144,-0.023021185770630836,0.02447417378425598,-0.014148041605949402
0.011266776360571384,0.011952714063227177,0.0060838740319013596,-0.003106920048594475,0.004470133688300848,0.00012071255332557485,-0.0033216895535588264,-0.022485939785838127,0.0008135813404805958,0.01333475299179554,-0.00945842731744051,0.02085910364985466,0.0040924386121332645,-0.013952468521893024,-0.0007877795724198222,-0.0010057658655568957,0.004233792889863253,0.011869840323925018,0.02005879394710064,0.006729644723236561,0.0031151750590652227,-0.00025042498600669205,-0.02053009159862995,-0.0014349279226735234,-0.010869266465306282,0.010854811407625675,0.011530782096087933,-0.0008779554627835751,-0.0020347381941974163,-0.0033059665001928806
-0.018414966762065887,0.002219098387286067,0.002830841578543186,-0.003158342791721225,-0.009851718321442604,-0.015103206969797611,-0.0145594896748662,-0.02019200101494789,0.003341908799484372,-0.0018614502623677254,0.008621033281087875,-0.0001450101553928107,-0.011863159015774727,-0.017590995877981186,-0.003082278883084655,-0.01876944676041603,-0.01838432066142559,-0.009135500527918339,-0.0011161693837493658,-0.02173376828432083,-8.948344657255802e-06,-0.006196440663188696,-0.021028462797403336,-0.006486072670668364,-0.015627950429916382,-0.010639331303536892,-0.014066877774894238,-0.015438377857208252,-0.007651761639863253,0.014610129408538342
0.0052564325742423534,-0.00806756317615509,0.006484413519501686,0.004750784486532211,-0.007023537997156382,-0.03485569730401039,-0.02846163511276245,-0.017244555056095123,0.0042074392549693584,-0.004497564863413572,-0.0030990419909358025,-0.0024285169783979654,-0.02115713618695736,-0.010063253343105316,0.005335044581443071,-0.013415061868727207,-0.012204120866954327,-0.011680539697408676,-0.01727473735809326,-0.0037593187298625708,-0.011955535970628262,0.005956241395324469,-0.00363049004226923,-0.009722503833472729,-0.002431727945804596,-0.011561855673789978,-0.013295904733240604,-0.007698731496930122,-0.009908601641654968,0.011171652935445309
0.007950965315103531,-0.013100285083055496,-0.00400900561362505,0.008891132660210133,0.015601905062794685,0.009876244701445103,0.009202828630805016,0.012223228812217712,-0.0012957195285707712,-0.006167229264974594,0.016583135351538658,0.00835189688950777,0.012249237857758999,-0.010929910466074944,0.017416339367628098,0.004495937377214432,0.012154394760727882,0.002073541283607483,0.004227013792842627,0.014838368631899357,-0.002459164010360837,-0.013646094128489494,0.005880078766494989,0.004197453148663044,0.0018858988769352436,0.009534995071589947,-0.0021184852812439203,-0.00992856826633215,0.015919676050543785,0.004491765517741442
0.008237171918153763,0.005651442334055901,0.02585105039179325,0.017676103860139847,0.012632985599339008,0.01032168511301279,0.017580479383468628,0.015430742874741554,0.01908288337290287,0.004963867366313934,0.016239941120147705,0.00498774740844965,0.030296681448817253,0.015585508197546005,0.0053006247617304325,0.0111016184091568,0.0044575585052371025,-0.008609665557742119,0.022353943437337875,0.00575832137838006,0.011674890294671059,0.02535667084157467,-0.014148182235658169,0.005531655624508858,0.021103141829371452,0.016780514270067215,0.00600885646417737,0.02326667122542858,0.013670001178979874,0.030198799446225166
-0.021765680983662605,-0.04499031975865364,-0.03484334796667099,-0.02717767097055912,-0.035037267953157425,-0.0202257689088583,-0.041538603603839874,-0.024779878556728363,-0.05033814534544945,-0.023570848628878593,-0.031409114599227905,-0.02548222802579403,-0.02338937483727932,-0.04320394620299339,-0.02564951777458191,-0.034163303673267365,-0.038928162306547165,-0.004052432253956795,-0.023114467039704323,-0.01660200022161007,-0.05276152119040489,-0.02293379232287407,-0.031840331852436066,-0.022826747968792915,-0.020602937787771225,-0.03102913685142994,-0.023846063762903214,-0.01843876950442791,-0.03811551630496979,-0.029818255454301834
0.011113201268017292,0.0014949532924219966,0.01378434058278799,0.018976597115397453,0.00257351016625762,0.00581508269533515,-0.03622389957308769,-0.015390732325613499,0.02136348746716976,0.011830550618469715,-0.020756373181939125,-0.006576946470886469,-0.020104192197322845,0.006922515574842691,0.0030478592962026596,0.0016423265915364027,0.00042244690121151507,0.00825910922139883,-0.005428912118077278,0.0031791769433766603,0.016894912347197533,0.01129980105906725,0.027064280584454536,0.013408072292804718,0.0317966602742672,0.0030941597651690245,0.009792711585760117,0.009771729819476604,0.019072087481617928,0.020943451672792435
-0.007950965315103531,-0.018734443932771683,-0.026904722675681114,-0.019971873611211777,0.004872244317084551,-0.000955260475166142,-0.014699350111186504,-0.014550510793924332,-0.01224107202142477,-0.0050465986132621765,-0.008504347875714302,-0.008441331796348095,-0.007546091917902231,-0.0008532278006896377,-0.01148927677422762,-0.0017505418509244919,-0.014392053708434105,0.0037895150016993284,-0.0215526781976223,0.00189789233263582,-0.00614615622907877,-0.009531378746032715,-0.010770337656140327,-0.011400164104998112,-0.029011748731136322,0.0027945078909397125,-0.023156244307756424,-0.011080991476774216,0.0012932050740346313,-0.012999617494642735
0.01807989552617073,0.022066548466682434,0.007054551038891077,0.01055656187236309,0.022893516346812248,0.01648128777742386,0.020923146978020668,0.026006869971752167,0.016925927251577377,0.010078155435621738,0.021772228181362152,0.02513824589550495,0.003067574230954051,0.022604716941714287,0.017140982672572136,0.02598622627556324,0.04375866428017616,0.02543637342751026,0.016622859984636307,0.03667822107672691,0.02368655614554882,0.010513062588870525,0.023631062358617783,0.02800503745675087,0.026402585208415985,0.03617372363805771,0.03097418323159218,0.020239004865288734,0.023972652852535248,0.028758171945810318
-0.0008180454024113715,-0.0165084321051836,-0.013964763842523098,0.007603909354656935,0.023000746965408325,-0.0021837009117007256,-0.021986087784171104,-0.03022131696343422,-0.006642601918429136,0.0016386403003707528,-0.009547657333314419,-0.01751559227705002,-0.008837701752781868,-0.0021308313589543104,-0.012514982372522354,-0.02888166718184948,-0.028826730325818062,-0.005710564088076353,-0.01405609492212534,-0.002751529449597001,0.0025538820773363113,-0.03244428336620331,-0.029320791363716125,-0.007239038124680519,0.0004866835952270776,0.014652648009359837,-0.0006538900197483599,-0.02251657471060753,-0.021450724452733994,-0.020644452422857285
-0.0022879093885421753,-0.002497349865734577,-0.026009824126958847,-0.023435434326529503,-0.028067344799637794,-0.03157057613134384,-0.007195828482508659,-0.007408623583614826,-0.010173416696488857,-0.031919170171022415,-0.01271876972168684,-0.020927898585796356,-0.026239341124892235,-0.01611553132534027,-0.019233696162700653,-0.01673245243728161,-0.01202652882784605,-0.009801557287573814,-0.022489750757813454,-0.01088014431297779,-0.020417025312781334,-0.023657871410250664,-0.009676692076027393,-0.04211323708295822,-0.02064349502325058,-0.044927604496479034,-0.03519424796104431,-0.019925326108932495,-0.015733396634459496,-0.013889816589653492
-0.013004958629608154,-0.006325467489659786,-0.016497906297445297,-0.03094645030796528,-0.0144357830286026,-0.025069931522011757,-0.00502099609002471,-0.01587085984647274,-0.01942634768784046,-0.03303228318691254,-0.04145783558487892,-0.04493788257241249,-0.02917354367673397,-0.022447142750024796,-0.028306713327765465,-0.0376552939414978,-0.03193813934922218,-0.019210491329431534,-0.019121721386909485,-0.020381208509206772,-0.0161652322858572,-0.023017339408397675,-0.011690938845276833,-0.02103019878268242,-0.027389470487833023,-0.015824321657419205,-0.035518866032361984,-0.02154826559126377,-0.02349979244172573,-0.014460630714893341
-0.007671738974750042,-0.019010966643691063,-0.020597124472260475,-0.027628863230347633,-0.0014961878769099712,-0.04763426259160042,-0.011069967411458492,-0.026633702218532562,0.0024334455374628305,-0.02065269649028778,-0.021731045097112656,-0.03508622199296951,-0.02132560685276985,-0.045266732573509216,-0.02014237456023693,-0.023832831531763077,-0.01773078367114067,-0.009401923045516014,-0.024703416973352432,-0.017861736938357353,-0.02120283432304859,-0.018826039507985115,-0.03571654483675957,-0.0197884663939476,-0.02377990074455738,-0.04212636500597,-0.02400837279856205,-0.02471231482923031,-0.04665568470954895,-0.028350448235869408
-0.031077872961759567,-0.006729882676154375,-0.009454181417822838,-0.01540687307715416,0.003357626497745514,-0.009166324511170387,0.011902138590812683,-0.011889807879924774,-0.009665088728070259,-0.00473071588203311,0.006706011015921831,-0.006814294494688511,0.01358998566865921,-0.0028542394284158945,-0.019330071285367012,-0.000942109792958945,-0.0036690502893179655,0.019757360219955444,-0.008569464087486267,0.017424143850803375,-0.00704773236066103,-0.002126980572938919,-0.03823608532547951,0.011340719647705555,-0.016425570473074913,-0.00671355240046978,0.012166496366262436,-0.017688671126961708,-0.002523720031604171,-0.017600109800696373
0.02493489719927311,0.01668817363679409,-0.0044853235594928265,-0.002166384132578969,-0.019488977268338203,-0.00817104335874319,-0.005744774825870991,-0.018564904108643532,0.002696195850148797,-9.877202683128417e-05,-0.005930392537266016,-0.013312125578522682,-0.009322055615484715,-0.0005801590741612017,-0.011227686889469624,-0.012483864091336727,-0.007256408222019672,-0.0075720190070569515,-0.012922100722789764,0.013896881602704525,-0.0019925893284380436,-0.01793486624956131,-0.02710581198334694,-0.008183548226952553,0.006306608207523823,-0.007211850490421057,-0.0035167194437235594,-0.02015717513859272,-0.019100746139883995,-0.006931317504495382
-0.01733994483947754,-0.02192828617990017,-0.017652615904808044,-0.006028055213391781,-0.005023036152124405,-0.0068556033074855804,-0.010636399500072002,-0.005278061144053936,-0.008112629875540733,0.0027846544981002808,-0.0045747761614620686,-0.015245307236909866,-0.020862312987446785,-0.0227909404784441,0.0011926406295970082,-0.02013714239001274,-0.027789592742919922,-0.010909316129982471,-0.0013945751124992967,-0.02176028862595558,-0.022086871787905693,-0.019995704293251038,0.004696448799222708,-0.005435883533209562,-0.010281190276145935,0.0024763380642980337,-0.005390048958361149,-0.0066008614376187325,-0.014314812608063221,-0.007658426184207201
0.011546002700924873,0.014738684520125389,0.007527260109782219,0.011173632927238941,0.02239757962524891,0.004294321872293949,0.01392312441021204,0.0023106103762984276,0.02136348746716976,0.004023740999400616,0.015361363999545574,0.007333708461374044,0.008781544864177704,0.010256639681756496,0.0015136037254706025,0.004455924965441227,-0.002248314442113042,-0.006285476498305798,0.022123070433735847,0.00978616252541542,0.013050056993961334,0.010311155579984188,0.001531450659967959,0.013553381897509098,0.01749357022345066,-0.008417191915214062,0.00865653995424509,0.018793361261487007,0.001963092479854822,0.015371215529739857
0.012467448599636555,-0.007320950739085674,0.0028687305748462677,0.002196242567151785,-0.005947891157120466,-0.01160928513854742,-0.006041978485882282,-0.00980925839394331,-0.001319762086495757,-0.01647101528942585,-0.01052919216454029,0.01627725549042225,-0.023305140435695648,-0.001871192129328847,-0.015585213899612427,-0.027383022010326385,-0.01596906967461109,-0.009563179686665535,-0.01667718216776848,-0.005214645527303219,-0.0044447374530136585,-0.019160229712724686,-0.01378132589161396,0.009544169530272484,0.011058532632887363,-0.011083758436143398,0.002635848941281438,-0.008912526071071625,-0.005269541870802641,-0.012761778198182583
0.0021587673109024763,0.013715548440814018,0.015559705905616283,0.006190617103129625,0.007318419404327869,0.012952566146850586,0.0022237838711589575,0.009495842270553112,0.004657377488911152,0.03270135819911957,0.004416906740516424,0.008482609875500202,0.009651978500187397,0.005031626671552658,0.009782061912119389,0.013967960141599178,0.009192160330712795,0.008490476757287979,0.011611556634306908,0.010396140627563,0.013555221259593964,0.0113137261942029,0.017664462327957153,0.022575760260224342,0.005154114216566086,0.0030739586800336838,0.00811550673097372,0.011033257469534874,0.041583169251680374,0.013536455109715462
-0.023287462070584297,-0.005499354563653469,-0.006823609583079815,-0.002692221663892269,-0.003277204232290387,0.01966896839439869,0.007129394914954901,0.006405025254935026,0.013401981443166733,0.007190086878836155,-0.015018169768154621,-0.0007103239768184721,0.019556662067770958,-0.0056046233512461185,-0.0027965959161520004,0.010592369362711906,0.011998114176094532,-0.002690520603209734,-0.004994327202439308,-0.0030018193647265434,-0.007633581757545471,-0.0026004163082689047,0.011026444844901562,0.01628783531486988,0.012153570540249348,0.0002617746649775654,0.007689442485570908,0.014483707956969738,-0.001774126780219376,0.009527163580060005
-0.0037800243590027094,0.02581343799829483,0.001749203889630735,-0.006127582862973213,-0.013738791458308697,0.01416360680013895,0.008209818042814732,0.0035409354604780674,0.006494912318885326,0.009483994916081429,-0.004578208085149527,6.266932177823037e-05,0.004868106916546822,0.011194922029972076,0.00806796457618475,0.017518149688839912,-0.0012857659021392465,-0.00032996124355122447,0.009567650966346264,-0.012617254629731178,0.01915411651134491,0.004821387585252523,-0.0002478873648215085,0.008692129515111446,-0.006235633511096239,0.00044484861427918077,-0.019815361127257347,0.006798614282160997,0.0017454685876145959,0.0026111360639333725
-0.02552127279341221,-0.012782283127307892,-0.023527199402451515,-0.003433702513575554,-0.009436204098165035,-0.00630924291908741,-0.005045471712946892,-0.01768467202782631,-0.00596254225820303,-0.004843531176447868,-0.010213454253971577,0.009831021539866924,-0.004376733209937811,-0.012605926021933556,-0.01880689337849617,-0.011370792053639889,-0.0003938102163374424,-0.0018351628677919507,-0.011767735704779625,-0.011609465815126896,-0.011022387072443962,0.001928555080667138,0.00565511966124177,-0.013685480691492558,-0.0062559121288359165,0.002742321230471134,-0.004409424960613251,-0.011265106499195099,-0.007673255167901516,-0.014120860025286674
0.008202268742024899,-0.01833348535001278,-0.012362604960799217,-0.030521798878908157,-0.020762329921126366,-0.024916810914874077,-0.021930145099759102,0.0007531156297773123,-0.011320587247610092,-0.006686178967356682,0.007536540739238262,0.006683581508696079,-0.019191643223166466,-0.027374913915991783,-0.025167642161250114,-0.0021588499657809734,0.0007991638849489391,-0.017962511628866196,-0.020343990996479988,-0.035325661301612854,-0.032246269285678864,-0.003352344036102295,-0.02981916256248951,-0.011334114708006382,-0.03804243355989456,-0.011952413246035576,-0.015297729521989822,-0.018506960943341255,0.002794182626530528,-0.005303816869854927
0.011043394915759563,0.013618765398859978,0.007888106629252434,0.004714291077107191,0.00891345925629139,0.0024499210994690657,-0.0006289356970228255,0.009502510540187359,-0.006536127999424934,0.024127403274178505,-0.006074533797800541,0.0115784527733922,-0.0010476784082129598,-0.0011164480820298195,-0.0002228671801276505,0.01099976897239685,0.011081739328801632,0.009521112777292728,-0.0011670972453430295,0.005973802879452705,0.024065427482128143,-0.0063043562695384026,0.005270959343761206,0.017820186913013458,0.011382988654077053,0.0024106837809085846,0.010604261420667171,-0.0021548266522586346,0.008339560590684414,-0.0037850430235266685
