Affix,Badge,Box,Card,Carousel,Collapse,Comment,ConfirmModal,Content,Drawer,Footer,GoogleMaps,GoogleMapsHeatmap,GoogleMapsScript,Header,Label,Layout,Modal,PageHeaderMenu,Result,Sider,Span,Spinner,Tabs,Tooltip
-0.013946988619863987,-0.03414660319685936,-0.01599292643368244,-0.017900485545396805,-0.037994109094142914,0.0037685376591980457,-0.006546201184391975,-0.0030877087265253067,-0.015598809346556664,-0.01865941286087036,-0.014830692671239376,-0.011545674875378609,-0.023233262822031975,-0.0015693472232669592,-0.0258965902030468,-0.03625375032424927,-0.02469472959637642,-0.0030817862134426832,-0.01918652653694153,-0.008214388974010944,-0.031054619699716568,-0.014379695989191532,-0.02303648740053177,-0.030183613300323486,-0.01968592219054699
0.018700405955314636,0.01834954507648945,-0.0033729413989931345,0.01346927136182785,0.010785152204334736,-0.01443682424724102,0.015055599622428417,-0.008485361002385616,0.006539500784128904,-0.00640616100281477,0.01018127053976059,0.01349511556327343,0.03135480359196663,0.01960138790309429,0.0012926869094371796,0.006315258797258139,0.005410561803728342,-0.004387327004224062,0.004881859757006168,0.005914360284805298,-0.005524007603526115,-0.017837408930063248,-0.0008560396963730454,0.001595976180396974,-0.0008742103818804026
-0.009479593485593796,-0.010486466810107231,0.017384875565767288,-0.007133174687623978,-0.004141104873269796,0.010266494005918503,0.0005674866843037307,0.002455438021570444,-0.015772128477692604,-0.002198890782892704,-0.0035741969477385283,0.012687771581113338,0.011226043105125427,0.04019177332520485,0.00498505774885416,0.002016024896875024,-0.0007947666454128921,-0.0027141033206135035,0.029618432745337486,-0.016243062913417816,0.027176206931471825,-0.01700042374432087,-0.00562297273427248,0.01891789771616459,0.0047609577886760235
-0.009622604586184025,-0.02110055834054947,-0.013020533137023449,-0.0161577221006155,-0.03186330571770668,-0.021793784573674202,0.0002638460719026625,-0.01625223271548748,-0.0028231178876012564,-0.02110935188829899,0.008720447309315205,-0.014335278421640396,-0.016445109620690346,-0.02152443863451481,0.005574265960603952,-0.005725372117012739,-0.018271494656801224,-0.01198610570281744,0.004390946589410305,-0.013435883447527885,-0.003263876074925065,0.0005042498232796788,-0.01953744702041149,-0.015800341963768005,0.0023950720205903053
-0.0196810532361269,-0.015924682840704918,-0.019603297114372253,-0.02164270170032978,-0.02493099682033062,-0.00873552542179823,-0.011673063971102238,-0.0276474766433239,-0.000986591330729425,-0.024741526693105698,0.0016582568641752005,-0.015162313356995583,-0.013017361052334309,-0.01690911501646042,0.001874753157608211,-0.008098798803985119,-0.0052948277443647385,-0.0214002076536417,0.0005957437097094953,-0.01330016739666462,-0.01746651716530323,-0.00903533399105072,-0.015493808314204216,-0.019328849390149117,-0.021334929391741753
0.005662559065967798,-0.0018540981691330671,-0.0012061754241585732,0.010611948557198048,-0.013548232614994049,0.011125498451292515,0.020281948149204254,0.011093477718532085,-0.004986286163330078,0.01024843379855156,-0.010047794319689274,0.022933820262551308,0.012054359540343285,0.009759485721588135,-0.00451726233586669,0.0016915872693061829,-0.004481073468923569,0.018472954630851746,0.023291107267141342,-0.005564355757087469,0.0077431704849004745,-0.00677135493606329,0.0015980543103069067,9.4655915745534e-05,-0.003287067636847496
0.007320806849747896,0.010046872310340405,-0.002357977908104658,0.0037591021973639727,-0.0010660357074812055,0.014166653156280518,0.03756604343652725,0.016338450834155083,0.04162348806858063,0.00403100298717618,-0.0001261767465621233,0.0005493056960403919,-7.975911285029724e-05,-0.00839274562895298,0.02112578973174095,0.01661398820579052,0.006405150052160025,0.017734035849571228,0.00770461093634367,-0.003444686299189925,0.007558809127658606,0.00946754775941372,0.00940792728215456,-0.015006781555712223,-0.006260386202484369
-0.02365812472999096,-0.05201401188969612,-0.01083111111074686,-0.006467817351222038,-0.005568344611674547,-0.01884268783032894,-0.048549335449934006,-0.025118393823504448,-0.03978363052010536,-0.021878518164157867,-0.04342426732182503,-0.02063649892807007,-0.03342895954847336,-0.034147895872592926,-0.04133741185069084,-0.02812025137245655,-0.023754389956593513,-0.029528308659791946,-0.02560930885374546,-0.027928924188017845,-0.03654448688030243,-0.02619354985654354,-0.02732519619166851,-0.01646636426448822,-0.029565365985035896
0.012687128968536854,0.021086378023028374,0.007075746078044176,0.0057214004918932915,0.004524279851466417,-0.004880394786596298,0.004314390942454338,-0.0037469228263944387,0.017105361446738243,0.007406789809465408,0.0039115953259170055,-0.0023317800369113684,-0.009663689881563187,-0.0017324632499366999,0.0015337265795096755,0.011908774264156818,-0.0005108568584546447,0.0054104444570839405,0.006317099090665579,0.006646512541919947,0.012113213539123535,0.005426688585430384,0.012961428612470627,-0.004580682143568993,-0.005497903097420931
-0.012428347021341324,-0.01474770251661539,-0.007532479707151651,0.0037253275513648987,-0.0016548599814996123,0.0019466158701106906,-0.0071829138323664665,-0.008061452768743038,-0.02307823859155178,0.009130293503403664,-0.0008300553308799863,-0.009556852281093597,-0.002015233039855957,-0.004793892148882151,-0.0017515550134703517,0.006322199013084173,-0.007309321779757738,-0.0035009803250432014,0.008495526388287544,0.0017794867744669318,-0.011710350401699543,-0.02217327244579792,-0.007597139570862055,-9.836465324042365e-05,-0.004501932766288519
0.021043064072728157,0.004927717614918947,0.010512122884392738,0.03812465816736221,0.028122952207922935,0.010384260676801205,0.011308280751109123,0.00281647895462811,0.02507808431982994,0.02633683569729328,0.025093531236052513,0.02919565886259079,0.02410871908068657,0.025686470791697502,0.019340310245752335,0.01094413548707962,0.020398106426000595,0.0039006355218589306,0.03139117732644081,0.003782190615311265,0.038729507476091385,0.0162457637488842,0.016651079058647156,0.02394849993288517,0.02240021526813507
-0.016398606821894646,-0.016605345532298088,-0.006691509857773781,-0.026762915775179863,-0.011973346583545208,0.0009542574407532811,-0.01165979914367199,-0.00282905250787735,-0.010645853355526924,0.006210308521986008,-0.01177556999027729,-0.027436567470431328,-0.022748393937945366,-0.038763221353292465,-0.01705489680171013,-0.027120914310216904,-0.010010985657572746,0.004639553837478161,-0.01022735983133316,-0.01415732130408287,-0.021290304139256477,-0.015806687995791435,-0.007849016226828098,-0.004800328053534031,0.009755403734743595
-0.02846602164208889,-0.015130574814975262,-0.014245739206671715,-0.020913172513246536,-0.012296760454773903,-0.018260780721902847,-0.011023086495697498,-0.015778029337525368,-0.011525786481797695,-0.01867365650832653,-0.03606824576854706,-0.028618045151233673,-0.032189853489398956,-0.027224913239479065,-0.03193864971399307,-0.0246503297239542,-0.017649425193667412,-0.0214002076536417,-0.011543279513716698,-0.011557288467884064,-0.017848895862698555,-0.010983727872371674,-0.004959243815392256,-0.019938189536333084,-0.019948596134781837
-0.022173533216118813,-0.013698345981538296,-0.029593437910079956,-0.04450128227472305,-0.03934400901198387,-0.01554521732032299,-0.0060388208366930485,-0.02238813415169716,-0.016078772023320198,-0.04159197583794594,-0.027911363169550896,-0.029773270711302757,-0.01808827370405197,-0.024065613746643066,-0.024868153035640717,-0.016489071771502495,-0.033013105392456055,-0.02668631449341774,-0.015668313950300217,-0.044200558215379715,-0.013492508791387081,-0.03509853407740593,-0.04571898654103279,-0.0224747471511364,-0.03058687411248684
-0.0389535017311573,-0.03752155601978302,-0.02050226368010044,-0.04398791119456291,-0.024452906101942062,-0.004606760106980801,-0.015082129277288914,-0.01360100694000721,-0.019385186955332756,-0.033216603100299835,-0.018597688525915146,-0.0030964594334363937,-0.011764785274863243,-0.014093219302594662,-0.019854528829455376,-0.029591498896479607,-0.013005601242184639,-0.00786521565169096,-0.016500139608979225,-0.004214338958263397,-0.006794051732867956,-0.02340816892683506,-0.03308431804180145,-0.0271369107067585,-0.032600704580545425
-0.010426191613078117,-0.010500647127628326,-0.00580704165622592,-0.010841615498065948,-0.018406473100185394,-0.024232251569628716,-0.007859420962631702,-0.00880868174135685,-0.007279444020241499,-0.021778810769319534,0.00362981203943491,-0.0029422107618302107,0.004892453551292419,-0.011613856069743633,-0.0087274219840765,-0.01936216838657856,0.0003151037381030619,0.0017629237845540047,0.01759105920791626,-0.00750009436160326,0.01481717824935913,-0.005663377232849598,-0.008053240366280079,-0.008091475814580917,-0.0006571398698724806
-0.012094654142856598,-0.02524125948548317,0.012310057878494263,-0.024601347744464874,0.002411543158814311,-0.025326788425445557,-0.0018620527116581798,-0.003391270525753498,0.0011932422639802098,-0.010298286564648151,-3.9394028135575354e-05,0.0016901713097468019,0.0003057783469557762,0.001907598227262497,-0.011148531921207905,-0.015628531575202942,-0.0019059933256357908,-0.008597029373049736,0.004251172300428152,-0.022014563903212547,0.0006887938943691552,-0.005865763407200575,0.005663817282766104,-0.0126261031255126,-0.0033910423517227173
-0.011188916862010956,-0.027595220133662224,-0.007180867251008749,0.011976438574492931,-0.0039372132159769535,-0.004786874167621136,0.012236819602549076,-0.0001313488610321656,-0.012919013388454914,-0.010561797767877579,-0.0025490252301096916,-0.021568555384874344,-0.020849326625466347,-0.024422751739621162,-0.002367545384913683,-0.006839217152446508,-0.004980176221579313,-0.00460047647356987,-0.009654627181589603,0.008528678677976131,0.011894711293280125,-0.005941229406744242,-0.012614247389137745,0.0013515314785763621,-0.005257118958979845
-0.0006537651061080396,0.00599125400185585,-0.0038858605548739433,-0.0022409381344914436,-0.015045779757201672,-0.0036438433453440666,0.021396195515990257,-0.001480088452808559,0.008032719604671001,0.004116465803235769,0.020288387313485146,-0.007495827507227659,0.001761013874784112,-0.0012173601426184177,0.018954645842313766,0.011894894763827324,-0.0026636889670044184,-0.007431811653077602,0.0131455659866333,0.0033678996842354536,0.024171801283955574,0.0008558526169508696,-0.009584921412169933,-0.012604846619069576,0.0008185746846720576
-0.005141590256243944,0.026815293356776237,-0.0001920048234751448,0.009342026896774769,0.01122105773538351,-0.00926893949508667,-0.012409262359142303,-0.003829549066722393,-0.020425107330083847,0.0032671778462827206,-0.01612096279859543,-0.008506648242473602,-0.016431640833616257,-0.00913449376821518,-0.005288589280098677,-0.01704425923526287,-0.00629303278401494,-0.007172480225563049,-0.007534154690802097,4.115565388929099e-05,-0.0077841393649578094,-0.02928079292178154,-0.0012474694522097707,0.002883739536628127,-0.005147671792656183
0.03113556280732155,0.023950835689902306,0.009613155387341976,0.02241276018321514,0.007797088474035263,0.02369190938770771,0.018000395968556404,0.025434529408812523,0.023811515420675278,0.03330206871032715,0.024248182773590088,0.002394135808572173,-0.015313750132918358,0.010343268513679504,0.039394810795784,0.020708497613668442,0.005150160286575556,0.03370603919029236,0.0064500547014176846,0.027086056768894196,0.008910791017115116,0.008383582346141338,0.0290270633995533,0.009303071536123753,0.008412850089371204
-0.014355591498315334,0.015116394497454166,0.01623941771686077,0.01775187812745571,0.013189665041863918,-0.009026478976011276,-0.004722285084426403,-0.007131008431315422,0.01253904215991497,0.012135740369558334,-0.008690785616636276,0.0025467434898018837,-0.01347529236227274,0.00661048898473382,0.010655739344656467,0.023470556363463402,0.017403490841388702,-0.009840400889515877,-0.009750083088874817,-0.0007200983818620443,0.011396253481507301,0.0058829146437346935,0.026766983792185783,0.006468929350376129,0.00836907047778368
-0.0007818792364560068,0.03474218398332596,-0.0024884731974452734,-0.0012150377733632922,-0.0031357090920209885,0.008998769335448742,0.0013405784266069531,0.01620912365615368,0.011525786481797695,0.0074423993937671185,0.004497407469898462,-0.013239128515124321,0.0003564958751667291,-0.011284190230071545,0.020140204578638077,0.01373395323753357,-0.000532104866579175,0.015673592686653137,0.005437545944005251,-0.002821464091539383,-0.014776208437979221,-0.02329840138554573,-0.017086757346987724,-0.015304367057979107,0.003702967194840312
-0.013586055487394333,-0.013244571164250374,-0.01049762312322855,0.013901584781706333,-0.013941953890025616,-0.0038447396364063025,0.006924249231815338,-0.005665289703756571,-0.00408302154392004,0.0006694598705507815,-0.017233265563845634,-0.027489077299833298,-0.02568453922867775,-0.03291165083646774,-0.0010748584754765034,-0.011492383666336536,-0.011356392875313759,-0.005232819821685553,0.008925075642764568,-0.0016803783364593983,0.008460130542516708,0.006232802290469408,-0.012750396504998207,0.0003172910655848682,-0.012141355313360691
-0.015295378863811493,-0.014903686940670013,-0.001827840693295002,-0.008072106167674065,-0.012957650236785412,-0.026158085092902184,0.0007511218427680433,-0.02169838361442089,-0.017945297062397003,-0.0064239660277962685,-0.004304608330130577,-0.022054273635149002,-0.02206149697303772,-0.007218310609459877,0.003963763825595379,-0.015267658978700638,-0.010929623618721962,-0.01793297566473484,-0.021818367764353752,-0.02567175216972828,0.00017283862689509988,0.004572551231831312,-0.013124807737767696,-0.01553109847009182,-0.021247370168566704
-0.014396452344954014,0.0008827350684441626,0.014332735911011696,0.015617329627275467,0.005427729804068804,-0.010127944871783257,-0.01029352005571127,0.005334784742444754,-0.0141189219430089,0.011729791760444641,0.014415433630347252,0.028066689148545265,0.012343932874500751,0.018804695457220078,0.010841429233551025,0.013053848408162594,0.018083427101373672,0.016881437972187996,-0.0064500547014176846,0.0026214616373181343,0.016305724158883095,0.02070511505007744,0.018312102183699608,-0.002653465373441577,0.0012148651294410229
-0.009500023908913136,-0.01350690983235836,-0.007858717814087868,-0.004367043264210224,-0.0037438680883497,-0.006730026099830866,-0.002510372083634138,-0.011984405107796192,-0.031170953065156937,-0.01734898053109646,0.005995307583361864,0.011401272378861904,0.014465230517089367,0.005065179895609617,0.005499275866895914,-0.002753383480012417,-0.015942350029945374,-0.012597134336829185,0.023018376901745796,0.019971679896116257,-0.0016635183710604906,-0.022186992689967155,-0.022151516750454903,0.0014037860091775656,-0.0021524636540561914
-0.0033335210755467415,0.004743371624499559,-0.002756713656708598,-0.0019183916738256812,0.004559433553367853,0.008929494768381119,-0.019963592290878296,0.0008361421641893685,-0.009519273415207863,-0.005569336470216513,-0.003750311443582177,-0.0025894080754369497,5.434773629531264e-05,0.0005876467330381274,-0.02296840399503708,-0.004049399401992559,-0.012036330066621304,-0.0021634672302752733,-0.003634121734648943,-0.021457413211464882,-0.004851430654525757,0.0003331650805193931,-0.0027178835589438677,0.004162645898759365,0.005476013757288456
-0.017583556473255157,-0.024376248940825462,-0.0383366234600544,-0.019035309553146362,-0.009526650421321392,-0.016140978783369064,-0.02335939183831215,-0.030090341344475746,-0.028744472190737724,-0.01672225259244442,-0.030936824157834053,-0.008598540909588337,-0.00944819301366806,-0.025315597653388977,-0.04356569051742554,-0.031923286616802216,-0.04293728992342949,-0.027823112905025482,-0.01695014350116253,-0.033086132258176804,-0.024294709786772728,-0.04596563056111336,-0.014785830862820148,-0.020505016669631004,-0.012192429974675179
-0.011713291518390179,0.007097331807017326,0.011113851331174374,0.013388212770223618,0.017309676855802536,-0.008874074555933475,0.02099825069308281,0.0076447282917797565,0.0017215352272614837,0.018559707328677177,-0.011797815561294556,0.016750745475292206,0.01950247213244438,0.015082216821610928,0.004981486592441797,0.020791776478290558,0.012021862901747227,-0.0028135732281953096,0.011618280783295631,0.0010634062346071005,-0.0034004398621618748,-0.027332399040460587,0.017821963876485825,0.003843805054202676,-0.0012011842336505651
0.0025963326916098595,0.02663094736635685,0.013267023488879204,0.029829639941453934,0.022638976573944092,0.0049669877626001835,0.013928087428212166,0.01926988922059536,0.011399129405617714,0.021194813773036003,0.00949164293706417,0.009596235118806362,0.016929976642131805,0.002046676119789481,0.017040612176060677,0.02903631143271923,0.015681948512792587,0.016639869660139084,-0.002451157197356224,0.011450144462287426,0.02421277016401291,0.018345089629292488,0.010211208835244179,0.006192600354552269,0.004443560726940632
0.01891832798719406,-0.00040857517160475254,0.03369678929448128,0.012016967870295048,-0.007923642173409462,0.012725741602480412,-0.007295664865523577,0.01990216039121151,0.026597969233989716,0.004283830989152193,0.009454566985368729,0.04655027016997337,0.05352404713630676,0.043790627270936966,0.018783241510391235,0.011624240316450596,0.034315112978219986,0.031148243695497513,0.019336527213454247,0.008957255631685257,0.019624225795269012,0.02815566398203373,-0.007488219998776913,0.011938823387026787,0.015979306772351265
-0.031353484839200974,-0.02603536657989025,-0.02128523588180542,0.003151161130517721,-0.026491820812225342,-0.020934781059622765,-0.020202359184622765,-0.02189956046640873,-0.01783863827586174,-0.01716381125152111,-0.004597514867782593,-0.034630462527275085,-0.027852976694703102,-0.028076549991965294,-0.0002702769124880433,-0.025538628920912743,-0.015566214919090271,-0.012774758972227573,-0.008577345870435238,-0.02228599600493908,-0.02073039300739765,-0.02287304773926735,-0.02366277575492859,-0.02111435867846012,-0.025377182289958
-0.009765615686774254,-0.028871463611721992,-0.008018212392926216,-0.011537370271980762,-0.010194569826126099,0.012725741602480412,-0.014869891107082367,-0.010180996730923653,-0.010939165018498898,0.0015276503982022405,-0.03185632824897766,-0.0012618851615116,-0.01387261413037777,-0.015508035197854042,0.001908677164465189,-0.021735593676567078,-0.027602544054389,-0.0048669129610061646,-0.00912962295114994,-0.019771678373217583,0.00386134278960526,-0.01986812986433506,0.009060746058821678,0.01609792746603489,-0.013586059212684631
0.014124049805104733,0.008763538673520088,0.010504873469471931,-0.0038975775241851807,0.023454541340470314,0.008063562214374542,-0.00248715840280056,0.008118931204080582,0.012299060821533203,0.0021615007426589727,0.0014561886200681329,0.00201015523634851,0.0028384984470903873,0.005703907459974289,0.0017479840898886323,0.005898868199437857,0.011898895725607872,0.004689288791269064,0.007656882982701063,-0.018371660262346268,0.007852421142160892,-0.002492091851308942,0.0278425645083189,0.019697286188602448,0.0069024767726659775
-0.02500651404261589,-0.01026666909456253,0.005546051077544689,-0.0016051331767812371,-0.015102025121450424,-0.0046691070310771465,0.007355356588959694,-0.0097355330362916,-0.01378561370074749,-0.009016342461109161,-0.0209557693451643,-0.009990060701966286,0.005464867223054171,0.0071977064944803715,-0.011298512108623981,-0.011082932353019714,-0.022973187267780304,-0.000478254136396572,0.01677286997437477,-0.0093215461820364,-0.021426867693662643,-0.02043069340288639,0.001708675641566515,-0.012179725803434849,0.0009088686783798039
